Kantons-Nummer,Kanton,commune_id,Gemeinde,Stimmberechtigte,Ja in Prozent,Residents,Change in %,Population density per km²,Foreign nationals in %,0-19 years,20-64 years,65 years or over,Crude marriage rate,Crude divorce rate,Crude birth rate,Crude mortality rate,Private households,Size of households in persons,Total surface area in km2,Settlement and urban area in %,Change in ha,Agricultural area in %,Change in ha.1,Wooded area in %,Unproductive area in %,Employed total,Primary sector,Secondary sector,Tertiary sector,Business establishments total,Primary sector establishments,Secondary sector establishments,Tertiary sector establishments,Dwelling vacancy rate,New housing units per 1000 residents,Social assistance rate,FDP/PLR 2),CVP,SP,SVP,EVP/CSP,GLP,BDP,PdA/Sol.,GPS,Small right-wing parties,stpf,snpstbetr,mean_stbetr,median_stbetr,gini_stbetr,mean_steink,median_steink,gini_steink,mean_steinka,median_steinka,gini_steinka,mean_reink,median_reink,gini_reink,mean_reinka,median_reinka,gini_reinka,lat,lon,ref622_ja_prozent
2,Bern / Berne,383,Büren an der Aare,2458.0,44.7058823529412,3596.0,10.5441131263,285.3968253968,18.21468298,21.49610679,60.42825362,18.0756396,5.6077386794,1.4019346698,8.4116080191,7.5704472172,1583.0,2.2,12.63,11.7181314331,22.0,46.2391132225,-22.0,34.4418052257,7.6009501188,1960.0,118.0,1094.0,748.0,273.0,34.0,60.0,179.0,1.7699115044,13.5708227311,4.6649703138,10.1155567894,1.6760939723,16.5561994656,36.1140993164,4.4765242739,6.3226567651,15.4492140056,0.3504875594,4.5875698372,2.6512128258,1488.0,3.208,2156.0,472.0,0.8140000104904175,72773.0,56200.0,0.36899998784065247,55822.0,46000.0,0.3109999895095825,80197.0,60000.0,0.37299999594688416,60523.0,51000.0,0.29499998688697815,47.140277777778,7.3722222222222,22.5214198286414
19,Aargau,4028,Freienwil,720.0,45.2784503631961,1035.0,12.8680479826,259.3984962406,14.58937198,25.79710145,62.02898551,12.17391304,4.9627791563,0.9925558313,11.9106699752,2.9776674938,388.0,2.65,4.02,9.4527363184,8.0,51.9900497512,-9.0,38.5572139303,0.0,126.0,29.0,9.0,88.0,58.0,12.0,,43.0,1.1520737327,10.2040816327,,14.139941691,9.1512795594,16.6666666667,30.4340783933,4.1626174279,7.3372206025,5.1830255912,,9.2322643343,1.1337868481,429.0,0.9410000000000001,2193.0,829.0,0.6840000152587891,82169.0,72700.0,0.31299999356269836,59433.0,53300.0,0.27300000190734863,92275.0,80700.0,0.3199999928474426,65317.0,58615.0,0.2549999952316284,47.503,8.32654,31.1864406779661
20,Thurgau,4831,Müllheim,1995.0,38.9513108614232,2939.0,9.0942835932,336.2700228833,16.09390949,21.57196325,63.25280708,15.17522967,4.8085179461,1.0303967027,10.3039670273,5.8389146488,1220.0,2.38,8.76,17.2374429224,32.0,50.6849315068,-33.0,29.4520547945,2.6255707763,1105.0,70.0,393.0,642.0,213.0,25.0,38.0,150.0,1.4892032762,3.814147018,2.1151178918,12.044640977,15.013687092,10.444304064,46.1570857023,1.3687092019,4.9694672563,3.6007580543,,4.4219835755,1.8740787534,1288.0,1.933,1500.0,562.0,0.7059999704360962,69035.0,59750.0,0.3100000023841858,52413.0,47117.0,0.26600000262260437,77327.0,64800.0,0.32100000977516174,57589.0,52606.0,0.2529999911785126,47.60279,9.00367,20.0956937799043
22,Vaud,5909,Cheseaux-Noréaz,483.0,32.1285140562249,669.0,6.3593004769,113.3898305085,13.30343797,25.71001495,54.85799701,19.43198804,4.5011252813,1.5003750938,6.0015003751,13.503375844,245.0,2.72,6.07,10.3789126853,11.0,26.0296540362,-11.0,52.3887973641,11.2026359143,259.0,36.0,,222.0,37.0,7.0,,29.0,1.2738853503,0.0,,35.7525005815,4.7685508258,17.1667829728,21.4003256571,0.4652244708,5.3035589672,1.7445917655,0.6978367062,9.3742730868,1.1863224006,274.0,1.737,6338.0,1393.0,0.7670000195503235,123520.0,86550.0,0.42500001192092896,79551.0,61586.0,0.367000013589859,136239.0,100000.0,0.41600000858306885,86657.0,70045.0,0.34599998593330383,46.783333333333,6.6833333333333,51.8348623853211
11,Solothurn,2524,Hüniken,113.0,55.7142857142857,100.0,11.1111111111,98.0392156863,1.0,23.0,56.0,21.0,0.0,0.0,0.0,20.618556701,40.0,2.5,1.01,6.9306930693,0.0,77.2277227723,0.0,15.8415841584,0.0,11.0,6.0,,,6.0,,,,0.0,31.914893617,,13.4146341463,22.7642276423,30.8943089431,20.7317073171,0.406504065,2.0325203252,4.4715447154,,4.4715447154,0.0,55.0,0.218,3965.0,722.0,0.8259999752044678,93627.0,66000.0,0.4189999997615814,76614.0,51700.0,0.43700000643730164,101882.0,74100.0,0.41200000047683716,81797.0,57700.0,0.414000004529953,47.185833333333,7.6375,24.1379310344828
3,Luzern,1022,Altwis,278.0,33.5526315789474,411.0,7.3107049608,140.2730375427,14.11192214,27.49391727,60.3406326,12.16545012,4.8367593712,0.0,12.0918984281,4.8367593712,144.0,2.83,2.9,7.2413793103,2.0,63.1034482759,-1.0,29.6551724138,0.0,186.0,83.0,25.0,78.0,51.0,17.0,10.0,24.0,0.5208333333,4.8076923077,,11.9768190599,29.7488731487,9.7875080489,32.3889246619,0.7726980039,5.0225370251,1.7385705087,,8.0489375402,0.1287830006,139.0,0.181,1300.0,413.0,0.6909999847412109,67336.0,57000.0,0.2849999964237213,52307.0,45533.0,0.24300000071525574,76065.0,63300.0,0.2980000078678131,57829.0,50700.0,0.2290000021457672,,,30.1587301587302
4,Uri,1208,Göschenen,303.0,64.4927536231884,450.0,9.756097561,4.3206913106,20.88888889,15.77777778,59.55555556,24.66666667,4.5045045045,0.0,11.2612612613,11.2612612613,205.0,2.08,104.14,0.8258114077,-10.0,6.4720568466,-82.0,12.8768964855,79.8252352602,202.0,24.0,85.0,93.0,43.0,9.0,7.0,27.0,3.5143769968,0.0,,,54.2372881356,,28.813559322,,,,,12.4293785311,,181.0,0.125,693.0,376.0,0.5730000138282776,56357.0,51800.0,0.24699999392032623,45269.0,43000.0,0.20600000023841858,62648.0,56200.0,0.2639999985694885,49529.0,47000.0,0.20000000298023224,46.6675,8.5863888888889,25.9259259259259
2,Bern / Berne,342,Thunstetten,2319.0,39.978563772776,3338.0,9.6943805455,345.5486542443,18.00479329,20.34152187,60.72498502,18.93349311,4.2449969679,2.4257125531,8.4899939357,7.2771376592,1447.0,2.28,9.68,19.7314049587,53.0,53.7190082645,-55.0,26.1363636364,0.4132231405,1563.0,175.0,791.0,597.0,200.0,39.0,48.0,113.0,6.8510370836,18.4162062615,7.1516267649,13.2311288945,0.5125207931,14.1842377377,40.7094366767,6.7751652205,4.0507125837,10.9742390865,0.1708402644,4.0507125837,3.7180236479,1416.0,1.72,1215.0,406.0,0.7239999771118164,62871.0,53550.0,0.3019999861717224,49501.0,44300.0,0.2590000033378601,69721.0,56800.0,0.31200000643730164,53958.0,49293.0,0.24699999392032623,47.203888888889,7.7569444444444,20.4018547140649
2,Bern / Berne,562,Aeschi bei Spiez,1733.0,47.4484256243214,2232.0,8.2969432314,72.0232333011,7.213261649,21.28136201,59.40860215,19.31003584,6.7430883345,2.6972353338,8.9907844459,10.3394021128,980.0,2.23,30.92,5.1099611902,30.0,46.4100905563,-40.0,27.490297542,20.9896507115,933.0,171.0,131.0,631.0,218.0,67.0,28.0,123.0,0.8023340627,9.4722598106,2.0748759585,6.7850033179,0.8336098208,8.2241207697,48.3949900464,8.1287325813,3.9689781022,11.3760783013,0.0373258129,6.4407763769,3.9482415395,971.0,1.0070000000000001,1037.0,371.0,0.675000011920929,61050.0,52400.0,0.29499998688697815,48413.0,43333.0,0.25200000405311584,68112.0,56500.0,0.3070000112056732,52966.0,48000.0,0.23899999260902405,46.649722222222,7.6830555555556,28.4820031298905
13,Basel-Landschaft,2823,Bubendorf,3162.0,50.417469492614,4401.0,0.9403669725,407.5,14.42853897,19.42740286,61.50874801,19.06384913,3.4172457,1.36689828,6.3788586399,8.6570224399,1802.0,2.41,10.84,14.852398524,42.0,38.0073800738,-44.0,45.9409594096,1.1992619926,2592.0,51.0,1415.0,1126.0,327.0,18.0,58.0,251.0,0.8097165992,4.7967108269,2.0785746916,12.7068053897,4.2896128262,21.917107283,33.0206378987,4.5283984308,2.2514071295,3.4197509807,,16.3738700324,0.9721985332,1885.0,4.407,2338.0,728.0,0.7379999756813049,81113.0,67800.0,0.33799999952316284,59184.0,51900.0,0.28200000524520874,90160.0,75600.0,0.34200000762939453,64793.0,57300.0,0.26600000262260437,47.4497,7.7364,25.3588516746412
19,Aargau,4285,Strengelbach,2964.0,42.654028436019,4669.0,2.5702987698,774.2951907131,26.96508888,19.72585136,61.91904048,18.35510816,3.6693287287,2.5901143967,9.4970861213,7.3386574574,2041.0,2.25,6.02,22.9235880399,25.0,31.7275747508,-25.0,44.5182724252,0.8305647841,1404.0,35.0,361.0,1008.0,192.0,12.0,43.0,137.0,5.0638297872,0.8701326952,2.6321514031,12.0223961844,3.9970967909,17.7043911037,38.7526569547,6.9417802893,5.2361449531,5.1065374047,,4.3288921147,2.5765980611,2117.0,2.081,983.0,429.0,0.6520000100135803,61352.0,54200.0,0.2770000100135803,48164.0,45100.0,0.2329999953508377,68715.0,58500.0,0.2930000126361847,52869.0,49867.0,0.22200000286102295,47.281666666667,7.9291666666667,24.0170031880978
22,Vaud,5422,Aubonne,1785.0,39.1255605381166,3281.0,11.2580535775,349.7867803838,32.39865895,22.98079854,62.05425175,14.96494971,2.4536114093,1.5335071308,10.1211470633,7.0541328017,1368.0,2.38,9.41,17.8533475027,42.0,63.655685441,-50.0,17.4282678002,1.0626992561,2835.0,117.0,772.0,1946.0,363.0,24.0,46.0,293.0,0.3811944091,13.8888888889,2.2530864198,31.5975592844,4.1672444876,19.3177090556,19.9209540979,1.9830814034,5.235057551,2.4407155734,1.8097351269,10.2829011233,0.5408403827,1339.0,7.423,5544.0,885.0,0.8059999942779541,109079.0,71800.0,0.4699999988079071,74380.0,55231.0,0.3959999978542328,118946.0,79400.0,0.460999995470047,80199.0,61200.0,0.37700000405311584,46.5,6.3833333333333,54.5098039215686
17,St. Gallen,3395,Bütschwil-Ganterschwil,3287.0,35.9580052493438,4734.0,2.6675341574,216.8575355016,14.70215463,22.05323194,60.56189269,17.38487537,6.3371356147,1.6899028306,11.8293198141,9.7169412759,1901.0,2.46,21.8,11.1467889908,35.0,65.0,-32.0,21.376146789,2.4770642202,2343.0,323.0,814.0,1206.0,399.0,108.0,89.0,202.0,1.2808783166,8.8719898606,2.0912547529,12.1128231914,23.6197440585,7.4118568817,42.6273178376,1.1647949856,2.4392791852,3.0608513972,,3.4525985897,2.6691042048,1943.0,2.257,1162.0,322.0,0.7609999775886536,59409.0,49000.0,0.32600000500679016,46433.0,41462.0,0.26499998569488525,66698.0,52600.0,0.3400000035762787,51136.0,46556.0,0.25699999928474426,47.35,9.0666666666667,21.8264840182648
3,Luzern,1083,Buttisholz,2205.0,17.7392739273927,3248.0,3.936,194.3746259725,12.80788177,26.23152709,60.62192118,13.14655172,4.3063672716,0.0,7.0747462319,6.4595509074,1186.0,2.71,16.77,8.3482409064,38.0,72.9278473465,-34.0,16.5772212284,2.1466905188,1636.0,219.0,707.0,710.0,281.0,87.0,53.0,141.0,0.3858024691,4.3023970498,0.7068223725,12.9850869243,37.323885639,6.6738073659,32.5286314575,0.6673807366,5.0012358903,1.4665897668,,3.0155722172,0.0164785367,1294.0,1.9040000000000001,1471.0,440.0,0.7490000128746033,67112.0,54500.0,0.328000009059906,50408.0,44400.0,0.2720000147819519,75960.0,59100.0,0.3409999907016754,55781.0,50195.0,0.257999986410141,47.113611111111,8.0944444444444,17.0978627671541
1,Zürich,248,Uitikon,2914.0,38.8051367950865,4155.0,6.8672839506,948.6301369863,16.14921781,20.74608905,56.87123947,22.38267148,3.628885932,1.4515543728,9.4351034232,9.4351034232,1757.0,2.35,4.38,30.8219178082,15.0,36.5296803653,-17.0,32.6484018265,0.0,977.0,25.0,113.0,839.0,267.0,7.0,22.0,238.0,4.8210735586,24.0758754864,1.2402723735,32.5513049577,4.2563494581,10.4346519278,32.9837861305,0.6629151569,8.6312555313,2.9004625378,0.0150283033,3.5884248668,1.3208208793,2030.0,22.242,10957.0,2627.0,0.7549999952316284,161425.0,105350.0,0.492000013589859,114519.0,78805.0,0.4490000009536743,171376.0,113350.0,0.4830000102519989,120469.0,85100.0,0.43299999833106995,47.371944444444,8.4530555555556,13.8347884486232
2,Bern / Berne,843,Saanen,4336.0,48.5686559922368,6882.0,-1.049604601,57.3213393303,27.46294682,17.30601569,62.84510317,19.84888114,5.2352214062,0.7271140842,7.271140842,7.7074092925,3231.0,2.11,119.74,4.5598797394,103.0,51.2777684984,-197.0,35.2513779856,8.9109737765,6695.0,494.0,1420.0,4781.0,914.0,190.0,127.0,597.0,0.8255514955,12.952990831,1.3826226168,14.4016085322,0.8357373896,5.376344086,52.8612640965,2.8708803217,5.2050004371,10.4711950345,0.1591048169,2.9408165049,3.428621383,3141.0,28.304000000000002,9011.0,492.0,0.921999990940094,130375.0,57100.0,0.6299999952316284,99647.0,46133.0,0.5989999771118164,137050.0,62500.0,0.6159999966621399,103982.0,51267.0,0.578000009059906,46.483055555556,7.2663888888889,24.4599303135889
13,Basel-Landschaft,2763,Arlesheim,6239.0,60.5650736399159,9287.0,3.1545040542,1340.1154401154,20.81404113,19.62958975,54.84009906,25.53031119,4.4300378174,2.2690437601,7.4554294976,10.0486223663,4209.0,2.16,6.97,38.0200860832,32.0,9.3256814921,-30.0,52.2238163558,0.4304160689,6172.0,30.0,1512.0,4630.0,674.0,8.0,76.0,590.0,0.4781569224,4.2285590372,2.2010191912,19.5476722448,10.2822488715,21.6086817747,18.6357211253,1.2037754776,3.3605398751,2.0245314851,,22.1148146459,0.237107291,4309.0,26.504,6151.0,885.0,0.8389999866485596,113778.0,71100.0,0.49000000953674316,82581.0,56308.0,0.43700000643730164,122172.0,78300.0,0.48100000619888306,87758.0,61800.0,0.4169999957084656,47.492222222222,7.6202777777778,31.8055001992826
2,Bern / Berne,952,Dürrenroth,859.0,26.2247838616715,1061.0,-1.3940520446,75.0884642604,2.544769086,23.56267672,55.89066918,20.5466541,8.4586466165,0.9398496241,7.5187969925,8.4586466165,440.0,2.36,14.04,5.6267806268,4.0,70.9401709402,-4.0,23.1481481481,0.2849002849,433.0,194.0,101.0,138.0,120.0,65.0,18.0,37.0,1.5065913371,0.0,1.7806935333,2.774771229,0.9052445144,6.0120043294,57.7290170225,6.1497589294,2.1843943717,13.1063662304,0.0,2.9617239004,7.4092295582,403.0,0.296,734.0,254.0,0.6819999814033508,53623.0,45500.0,0.2809999883174896,42642.0,39600.0,0.23100000619888306,60052.0,49100.0,0.2930000126361847,46930.0,43500.0,0.2199999988079071,47.0892,7.791,18.0995475113122
22,Vaud,5923,Oppens,118.0,38.2978723404255,186.0,12.0481927711,51.6666666667,23.11827957,22.04301075,65.59139785,12.3655914,0.0,0.0,10.8695652174,0.0,70.0,2.66,3.63,6.0606060606,7.0,64.738292011,-7.0,28.3746556474,0.826446281,162.0,73.0,8.0,81.0,23.0,9.0,5.0,9.0,1.1764705882,0.0,,19.0758293839,0.9478672986,15.8767772512,34.0047393365,0.2369668246,4.3838862559,5.3317535545,4.9763033175,14.0995260664,0.0,79.0,0.128,1624.0,582.0,0.7080000042915344,72727.0,65500.0,0.30300000309944153,54511.0,50000.0,0.2540000081062317,81724.0,76200.0,0.3100000023841858,60081.0,55700.0,0.23399999737739563,46.716666666667,6.7,61.8181818181818
3,Luzern,1088,Hildisrieden,1694.0,27.6150627615063,2214.0,16.0985841636,314.4886363636,9.078590786,21.22854562,60.3432701,18.42818428,6.4338235294,1.3786764706,16.5441176471,6.4338235294,860.0,2.51,6.99,19.313304721,75.0,68.9556509299,-73.0,11.7310443491,0.0,616.0,114.0,103.0,399.0,168.0,35.0,19.0,114.0,0.5279831045,24.3217960711,0.374181478,19.2110541565,32.8393135725,6.5299754847,29.1174504123,0.5460218409,6.4519723646,1.4374860709,,3.2649877424,0.0334299086,1021.0,2.874,2815.0,703.0,0.765999972820282,84646.0,67800.0,0.3700000047683716,62885.0,51267.0,0.328000009059906,93659.0,74300.0,0.36800000071525574,68445.0,57400.0,0.3089999854564667,47.15,8.2291666666667,15.9379407616361
2,Bern / Berne,745,Port,2699.0,52.51677852349,3532.0,6.9978794305,1435.7723577236,12.34428086,18.1200453,57.98414496,23.89580974,2.849814762,2.5648332858,9.6893701909,12.2542034768,1588.0,2.2,2.43,41.1522633745,26.0,25.5144032922,-23.0,29.2181069959,4.1152263374,1003.0,12.0,538.0,453.0,168.0,,38.0,126.0,3.2979976443,15.2036718302,2.2375215146,14.6604938272,1.7676767677,19.8442760943,32.4179292929,3.7317620651,5.0154320988,13.6994949495,0.1437991021,6.0255331089,1.6203703704,1688.0,4.0280000000000005,2386.0,595.0,0.7789999842643738,78156.0,61800.0,0.3569999933242798,60005.0,48967.0,0.3149999976158142,85823.0,67150.0,0.3580000102519989,64920.0,54400.0,0.29899999499320984,47.116666666667,7.25,21.9565217391304
3,Luzern,1135,Luthern,945.0,19.0476190476191,1281.0,-6.0850439883,33.9247881356,7.259953162,24.43403591,56.98672912,18.57923497,3.8910505837,0.0,9.3385214008,10.1167315175,459.0,2.7,37.85,3.8309114927,35.0,48.3487450462,-13.0,46.5257595773,1.2945838838,702.0,316.0,158.0,228.0,184.0,122.0,22.0,40.0,2.9929577465,3.8789759503,0.465477114,8.6199484093,50.1289767842,2.5580395529,33.3834909716,0.1504729149,1.8701633706,1.2252794497,,1.9991401548,0.0,447.0,0.278,623.0,198.0,0.7129999995231628,48933.0,42800.0,0.2840000092983246,39275.0,37000.0,0.23000000417232513,55967.0,47300.0,0.3009999990463257,44015.0,41733.0,0.22200000286102295,47.058333333333,7.9158333333333,27.5
25,Genève,6645,Veyrier,6647.0,53.6486063263389,11535.0,15.3154053784,1774.6153846154,27.83701777,24.86345904,57.24317295,17.89336801,3.5075412136,1.4907050158,8.3304103823,12.1887057173,3717.0,2.95,6.53,50.382848392,68.0,33.2312404288,-63.0,13.7825421133,2.6033690658,2105.0,38.0,197.0,1870.0,422.0,7.0,50.0,365.0,0.3886324994,6.8304799077,2.1289807505,31.2331668936,15.2519291875,14.0686942049,17.8544409139,0.5840520502,2.7477681949,1.207444394,2.1970040853,10.0075654411,4.566500227,4244.0,41.002,9661.0,1759.0,0.7760000228881836,149109.0,92350.0,0.49900001287460327,96419.0,67567.0,0.4350000023841858,160992.0,101950.0,0.48899999260902405,103132.0,74646.0,0.4180000126361847,46.166666666667,6.1833333333333,53.1553398058253
21,Ticino,5108,Gordola,3186.0,49.0023942537909,4568.0,4.8909299656,658.2132564842,19.37390543,19.24255692,59.32574431,21.43169877,2.6434629364,1.9825972023,10.3535631677,8.1506773874,1972.0,2.29,7.01,21.1126961484,33.0,10.4136947218,-30.0,61.6262482168,6.847360913,1530.0,54.0,436.0,1040.0,342.0,18.0,76.0,248.0,2.048149479,1.5517623587,1.529594325,18.1568088033,30.0267011894,16.7003802897,10.421555142,,0.6958491787,,0.5421150579,2.3060118133,18.7798365564,1966.0,2.955,1503.0,367.0,0.7720000147819519,64265.0,53100.0,0.3479999899864197,50136.0,42600.0,0.30300000309944153,71384.0,56500.0,0.3540000021457672,54754.0,47500.0,0.289000004529953,46.18838,8.86378,31.9055944055944
23,Valais / Wallis,6109,Inden,68.0,47.5,110.0,-0.9009009009,11.2936344969,20.90909091,14.54545455,58.18181818,27.27272727,0.0,0.0,0.0,17.3913043478,60.0,1.83,9.89,2.7300303337,4.0,8.4934277048,-15.0,29.5247724975,59.2517694641,29.0,12.0,7.0,10.0,9.0,,,5.0,6.0109289617,8.3333333333,,2.5510204082,67.3469387755,8.1632653061,21.1734693878,0.0,,,,0.7653061224,,53.0,0.034,648.0,239.0,0.621999979019165,46564.0,45100.0,0.37599998712539673,40043.0,41100.0,0.3630000054836273,51289.0,52900.0,0.37599998712539673,43275.0,44700.0,0.34599998593330383,46.333333333333,7.6166666666667,4.0
11,Solothurn,2425,Holderbank (SO),501.0,41.2955465587045,664.0,5.5643879173,85.6774193548,13.10240964,20.18072289,59.3373494,20.48192771,9.2378752887,1.5396458814,4.6189376443,13.856812933,283.0,2.3,7.79,6.161745828,12.0,44.1591784339,-16.0,49.2939666239,0.3851091142,221.0,37.0,109.0,75.0,56.0,13.0,13.0,30.0,4.2253521127,6.2992125984,2.5196850394,20.2723146747,20.726172466,7.7155824508,38.6535552194,0.6051437216,2.1180030257,4.6898638427,,3.9334341906,0.0756429652,293.0,0.438,1496.0,316.0,0.7929999828338623,63031.0,50400.0,0.3479999899864197,49242.0,41300.0,0.29499998688697815,70412.0,53900.0,0.35899999737739563,54016.0,47400.0,0.28700000047683716,47.333333333333,7.7541666666667,18.1818181818182
3,Luzern,9030,LU-Ausland-CH,4944.0,41.903073286052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6643159379408
14,Schaffhausen,2901,Gächlingen,642.0,40.8388520971302,828.0,5.8823529412,116.1290322581,9.057971015,18.47826087,60.02415459,21.49758454,7.2639225182,1.210653753,10.8958837772,7.2639225182,358.0,2.27,7.26,7.7134986226,11.0,74.1046831956,-14.0,17.7685950413,0.4132231405,223.0,87.0,43.0,93.0,74.0,27.0,13.0,34.0,3.5971223022,20.6310679612,1.0922330097,8.6746987952,,20.0,43.8554216867,,,,,1.2048192771,24.2168674699,367.0,0.488,1330.0,502.0,0.6840000152587891,67724.0,59200.0,0.2939999997615814,50991.0,46421.0,0.2409999966621399,76081.0,64400.0,0.3059999942779541,56310.0,51100.0,0.23199999332427979,47.7027,8.499,21.3032581453634
19,Aargau,4037,Oberrohrdorf,2818.0,39.0149060272197,4082.0,4.6666666667,949.3023255814,17.71190593,17.71190593,59.77462028,22.51347379,4.4367759428,2.9578506285,9.6130145428,7.148139019,1797.0,2.24,4.31,21.8097447796,17.0,39.9071925754,-17.0,38.283062645,0.0,881.0,24.0,157.0,700.0,211.0,14.0,25.0,172.0,1.9170984456,6.4484126984,0.8928571429,22.7837055254,12.4509142834,11.5505136647,31.4862559994,1.8880647336,5.9418507794,7.4372297807,,3.8237277379,0.4680496609,1979.0,5.979,3021.0,914.0,0.7250000238418579,88663.0,71300.0,0.3529999852180481,66259.0,56000.0,0.30300000309944153,96861.0,77800.0,0.3540000021457672,71342.0,61429.0,0.289000004529953,47.421944444444,8.3166666666667,16.1290322580645
9,Zug,1704,Menzingen,3173.0,35.2291551628934,4467.0,1.4996591684,162.3773173391,19.18513544,20.25968211,60.39847773,19.34184016,4.9404895576,2.4702447788,9.4318437009,7.1861666292,1721.0,2.44,27.47,7.4990899163,20.0,62.7229705133,-17.0,28.2489989079,1.5289406625,1745.0,271.0,214.0,1260.0,378.0,96.0,53.0,229.0,0.100050025,1.5769317414,1.6895697229,18.8446438587,34.754159656,9.8149186764,28.2856608712,,1.6825574874,,,5.3467937932,,1989.0,5.657,2844.0,683.0,0.7749999761581421,82435.0,63500.0,0.3799999952316284,63432.0,52000.0,0.3310000002384186,89955.0,68000.0,0.38199999928474426,68158.0,57400.0,0.3179999887943268,47.180277777778,8.5916666666667,24.1699867197875
22,Vaud,5693,Montanaire,1801.0,24.4546498277842,2494.0,10.6968486462,74.447761194,11.82838813,23.29591018,60.90617482,15.797915,4.0733197556,1.2219959267,10.9979633401,4.8879837067,1031.0,2.41,33.52,5.4295942721,36.0,69.838902148,-31.0,24.6121718377,0.1193317422,638.0,216.0,136.0,286.0,203.0,67.0,41.0,95.0,1.6183986371,2.4834437086,2.690397351,27.8452091961,2.3204340997,13.9154648008,34.1996287305,1.6064543767,3.1629301728,3.8126517207,1.6421533628,7.1683564187,0.5783235756,1088.0,1.6420000000000001,1509.0,529.0,0.6949999928474426,69671.0,59600.0,0.3100000023841858,53828.0,48072.0,0.2619999945163727,77622.0,63650.0,0.3199999928474426,58783.0,53000.0,0.24799999594688416,46.666666666667,6.7333333333333,59.3390804597701
1,Zürich,224,Pfungen,2245.0,47.2111553784861,3769.0,26.8596432178,755.3106212425,25.9750597,22.76465906,63.91615813,13.31918281,5.0491629019,1.8602179112,11.6927982992,3.9861812384,1558.0,2.4,4.96,24.7983870968,15.0,31.8548387097,-16.0,41.1290322581,2.2177419355,1351.0,23.0,496.0,832.0,217.0,9.0,47.0,161.0,0.4744958482,7.7189246739,2.2358264573,9.5843935539,3.598225354,17.025510537,42.5556207999,2.8903242644,7.7086187773,6.9419977817,0.2511907092,4.5866771058,2.2150453448,1641.0,2.748,1674.0,571.0,0.7139999866485596,71575.0,61300.0,0.31200000643730164,54844.0,49154.0,0.2709999978542328,80351.0,67200.0,0.32100000977516174,60284.0,54600.0,0.2549999952316284,47.515555555556,8.6469444444444,23.3939393939394
